date,open,high,low,close,volume,daily_return,sma_10,sma_50,target_price,target_trend
2024-01-09,1451.6755526579025,1462.1260117914826,1436.5646744337396,1439.8128662109375,4412074,0.0042685222601226425,1444.7790893835938,1381.5047338973436,1430.962891,0
2024-01-10,1435.7173203076957,1445.6029115375234,1416.9347429419645,1430.962891,4096845,-0.006146614896022973,1440.3352905835939,1384.1324194573435,1406.7667236328125,0
2024-01-11,1435.6703796771912,1435.7645051838629,1399.6114612154008,1406.7667236328125,11296088,-0.016909011071753466,1433.8908325757814,1386.3383203299998,1518.3797607421875,1
2024-01-12,1470.5994024363956,1523.3225564289935,1464.385625129882,1518.3797607421875,26754401,0.07934011747245995,1440.4671143140627,1390.9393579276561,1555.4271240234375,1
2024-01-15,1548.6954842465418,1567.525181565214,1540.2692406673768,1555.4271240234375,13228305,0.024399273646232622,1449.9525757398437,1396.549667988125,1536.0797119140625,0
2024-01-16,1548.554386655104,1552.0378347627927,1529.9129399390588,1536.0797119140625,6500917,-0.012438649044083094,1459.0991211312498,1401.4717553904688,1544.223388671875,1
2024-01-17,1525.4408120839046,1551.0962739751476,1525.4408120839046,1544.223388671875,9209876,0.005301597758663679,1473.2402222054686,1406.2008325439062,1546.4830322265625,1
2024-01-18,1546.5301524412396,1552.5085584102292,1532.9727472598277,1546.4830322265625,6375464,0.0014632880004692428,1485.4701294320312,1410.7067798095313,1562.111572265625,1
2024-01-19,1554.9563105966838,1568.0429726211407,1547.9422946366542,1562.111572265625,4522736,0.010105859368247483,1497.3940185921874,1415.5064673095312,1546.059326171875,0
2024-01-23,1553.5440845490969,1576.7045882258603,1541.8696497501444,1546.059326171875,9401255,-0.010275992047398042,1508.6306396859375,1420.235546899375,1577.3636474609375,1
2024-01-24,1562.770633148314,1581.694454529538,1548.7424867268392,1577.3636474609375,8999681,0.02024781375406448,1522.3857178109374,1425.8957519775001,1571.4322509765625,0
2024-01-25,1575.0569444579046,1582.2123208537434,1560.9817927200572,1571.4322509765625,8865304,-0.0037603227980578247,1536.4326538085938,1431.5493701415626,1559.663818359375,0
2024-01-29,1567.7135599982494,1581.0825992301918,1551.1904544983925,1559.663818359375,4253785,-0.007488985038886731,1551.72236328125,1436.8791162353125,1554.8150634765625,0
2024-01-30,1565.171396519599,1591.1093493392334,1551.8023580167996,1554.8150634765625,4995943,-0.003108846166549495,1555.3658935546875,1441.4161279540626,1563.712158203125,1
2024-01-31,1551.8023522623284,1569.6905638157846,1542.2462583680392,1563.712158203125,6763779,0.00572228487847859,1556.1943969726562,1445.483339858125,1560.087646484375,0
2024-02-01,1562.4413588052366,1578.870224833906,1553.7796285080506,1560.087646484375,5760011,-0.002317889324922162,1558.5951904296876,1449.6164599678125,1594.263427734375,1
2024-02-02,1568.5609589964831,1617.9417958851127,1567.5723538834525,1594.263427734375,7858483,0.021906321306379484,1563.5991943359375,1454.4509838935937,1588.473145,0
2024-02-05,1595.581400903025,1601.2303098308423,1583.436223722749,1588.473145,3634135,-0.0036319485435375443,1567.7982056132812,1459.1245141764061,1628.250977,1
2024-02-06,1588.0496182360184,1631.5932938509086,1575.998565824632,1628.250977,7694265,0.025041551457893885,1574.4121460867186,1464.2396020764063,1594.639892578125,0
2024-02-07,1627.8272320398985,1627.8272320398985,1588.143624421415,1594.639892578125,4613877,-0.020642446954831417,1579.2702027273438,1468.8434619396876,1593.086426,0
2024-02-08,1598.6412091518755,1606.502584,1584.3306859949523,1593.086426,5919715,-0.0009741801803373473,1580.84248058125,1473.6393847956251,1571.6676025390625,0
2024-02-09,1586.1193710004457,1593.8396151923023,1562.676491800521,1571.6676025390625,4600004,-0.01344485968329856,1580.8660157375,1477.9071338190627,1581.7886962890625,1
2024-02-12,1572.6092188693096,1593.8867538003944,1572.6092188693096,1581.7886962890625,3555808,0.006439716472903756,1583.0785035304687,1482.0590820612501,1585.978516,1
2024-02-13,1584.5191679841946,1590.2622031833353,1566.1602114923992,1585.978516,2696481,0.0026487859729726893,1586.1948487828126,1486.3786182015624,1568.701904296875,0
