date,open,high,low,close,volume
10-03-2022,673.1450598,679.9836856,653.4536753,656.3151855,35959638
11-03-2022,654.4237303,664.1724152,650.4951037,657.5762939,20546724
14-03-2022,657.7701546,677.5100856,656.9456617,675.2790527,24648981
15-03-2022,680.4687201,686.8708255,667.373456,676.4431152,27714580
16-03-2022,685.7068669,690.071955,680.2262326,686.7738647,14621688
17-03-2022,696.2799534,703.2641053,694.727946,698.5109863,18329844
21-03-2022,699.3841687,701.2272297,684.3488641,689.4414673,12866839
22-03-2022,687.4043552,699.3840726,678.528653,696.6680298,11761758
23-03-2022,703.2641573,705.0101806,692.8364474,696.7650146,7140403
24-03-2022,681.3902953,691.3329964,677.0736961,683.0878296,17727969
25-03-2022,683.8638065,684.9308043,675.7641666,678.2861938,15263007
28-03-2022,680.9537054,692.0119516,674.7941051,689.0533447,13806166
29-03-2022,692.8849609,695.4555364,684.6882838,693.8549805,11489374
30-03-2022,699.4325767,709.8117976,697.5410268,708.9873047,20154520
31-03-2022,717.7174967,717.7174967,705.9802245,708.4052734,16046383
01-04-2022,703.2642203,716.1654693,701.4211593,714.1769409,12658848
04-04-2022,719.7544866,727.3206271,703.2641547,724.2165527,17192197
05-04-2022,724.4105836,732.8012763,715.8744234,719.5604858,12290391
06-04-2022,710.3453456,722.5676282,710.1513299,719.3665161,13518142
07-04-2022,715.0014181,735.0808355,715.0014181,726.1081543,15087175
08-04-2022,727.3690705,733.3347139,721.3064489,731.6856689,15480705
11-04-2022,729.7457122,742.5014933,729.115235,736.8268433,13216391
12-04-2022,734.3047917,745.8480479,727.7571598,740.9494019,14020000
13-04-2022,746.5270199,749.3885894,737.8938814,739.3973999,16119956
18-04-2022,728.4846289,740.0278844,726.7386057,735.0807495,17651530
19-04-2022,738.96084,754.5781894,734.3047583,743.3259277,31088359
20-04-2022,743.8109743,746.9150486,731.2007202,732.8982544,15984202
21-04-2022,736.2933321,741.2889565,728.6787022,739.4943848,8953098
22-04-2022,734.3048279,736.0993405,723.5376342,725.2351685,14411607
25-04-2022,725.2351047,739.3488767,721.6945099,729.6486816,35417460
26-04-2022,744.9749378,745.5084367,729.1151435,731.1521606,18727514
27-04-2022,726.5445697,727.5145892,710.5877379,714.6133423,21441480
28-04-2022,716.941357,729.3576535,712.6248178,724.750061,18649559
29-04-2022,727.6116239,737.1663517,717.9114286,721.0155029,19560317
02-05-2022,710.0543089,721.5005278,709.1812677,718.7844849,10903446
04-05-2022,723.8286238,724.6046276,699.5296451,702.5366821,12212165
05-05-2022,708.8902343,720.724484,704.7191623,706.9501953,9121547
06-05-2022,694.7765257,701.3241579,689.0048974,697.6865845,12455025
09-05-2022,684.154758,698.4140568,683.3302651,689.0533447,13055889
10-05-2022,683.863803,698.4140967,683.863803,689.9749146,12797419
11-05-2022,696.4740876,698.2201111,685.9493984,692.7880249,13516852
12-05-2022,686.3373046,689.3928898,672.5145264,674.9395752,16685166
13-05-2022,681.3416986,681.3416986,654.7631415,657.0426636,15717043
16-05-2022,656.4122044,670.2349823,655.4906741,662.5233154,9025623
17-05-2022,665.5303767,690.6539063,664.6089055,688.7138672,12765052
18-05-2022,690.9934083,695.504023,684.9307861,686.1433105,11835013
19-05-2022,672.3205351,677.7526802,665.0453884,669.6044922,16661023
20-05-2022,673.9695557,690.5569252,672.9025579,688.2773438,11695528
23-05-2022,688.2773925,704.1857375,686.240375,689.7324219,17438451
